condition,timepoint,subj,bold,roi
cue,10,pc11,-0.02206222129489012,IPS
cue,10,pc12,-0.09174914969016762,IPS
cue,10,pc13,-0.06897142683956929,IPS
cue,10,pc14,-0.0497646707676806,IPS
cue,10,pc15,-0.06375478738847282,IPS
cue,10,pc16,-0.014283245807154031,IPS
cue,10,pc17,-0.04590595925918352,IPS
cue,10,pc18,-0.013537959718112641,IPS
cue,10,pc19,-0.056047260253070275,IPS
cue,10,pc22,-0.042917220338027334,IPS
cue,10,pc23,-0.01792818689772445,IPS
cue,10,pc24,-0.07332760946316308,IPS
cue,11,pc07,-0.03900197921274383,IPS
cue,11,pc08,-0.14978519266129986,IPS
cue,11,pc10,-0.005052272099038108,IPS
cue,11,pc11,0.009136973116487675,IPS
cue,11,pc12,-0.09423133722393642,IPS
cue,11,pc13,-0.019011909531820543,IPS
cue,11,pc14,-0.039027386376695436,IPS
cue,11,pc15,-0.05160434351494329,IPS
cue,11,pc16,-0.02026576053210248,IPS
cue,11,pc17,-0.045938702772567966,IPS
cue,11,pc18,-0.00414114683392749,IPS
cue,11,pc19,-0.04545997824116742,IPS
cue,11,pc22,-0.03444732285528964,IPS
cue,11,pc23,-0.018536397984518026,IPS
cue,11,pc24,-0.05069497535254193,IPS
cue,12,pc07,-0.03694335413526577,IPS
cue,12,pc08,-0.1037845721552764,IPS
cue,12,pc10,-0.0032410941515174756,IPS
cue,12,pc11,0.03092267415758617,IPS
cue,12,pc12,-0.08145999792266043,IPS
cue,12,pc13,-0.00709210399118947,IPS
cue,12,pc14,-0.022032900625145495,IPS
cue,12,pc15,-0.04258936805358596,IPS
cue,12,pc16,-0.02012748218681997,IPS
cue,12,pc17,-0.04211238721427628,IPS
cue,12,pc18,-0.004044331518986089,IPS
cue,12,pc19,-0.030997334225525055,IPS
cue,12,pc22,-0.0023765400250093036,IPS
cue,12,pc23,-0.01782952499881604,IPS
cue,12,pc24,-0.025716410197594193,IPS
cue,13,pc07,-0.035779817916975626,IPS
cue,13,pc08,-0.052710212741503976,IPS
cue,13,pc10,-0.004764802573613435,IPS
cue,13,pc11,0.039476259572098736,IPS
cue,13,pc12,-0.0637047193938117,IPS
cue,13,pc13,-0.01061264621750892,IPS
cue,13,pc14,-0.006506770884460805,IPS
cue,13,pc15,-0.030560872725830822,IPS
cue,13,pc16,-0.014084210692743411,IPS
cue,13,pc17,-0.026404726599968707,IPS
cue,13,pc18,-0.016970349192572454,IPS
cue,13,pc19,-0.021587219240717166,IPS
cue,13,pc22,0.028160690140837767,IPS
cue,13,pc23,-0.02010914728478445,IPS
cue,13,pc24,-0.009111630041999948,IPS
cue,14,pc07,-0.031080444880344494,IPS
cue,14,pc08,-0.019019768017885824,IPS
cue,14,pc10,-0.002802819066524905,IPS
cue,14,pc11,0.035839985216515456,IPS
cue,14,pc12,-0.048376256462588085,IPS
cue,14,pc13,-0.011868015143333376,IPS
cue,14,pc14,0.0048159418170052315,IPS
cue,14,pc15,-0.014261647637091947,IPS
cue,14,pc16,-0.008654647225618756,IPS
cue,14,pc17,-0.007202160882480543,IPS
cue,14,pc18,-0.03438645578965838,IPS
cue,14,pc19,-0.010761496270007234,IPS
cue,14,pc22,0.04134209121345355,IPS
cue,14,pc23,-0.021824245363900468,IPS
cue,14,pc24,-0.0037138094437756536,IPS
cue,15,pc07,-0.025613787287643127,IPS
cue,15,pc08,0.0032377943669934708,IPS
cue,15,pc10,0.005687932926915088,IPS
cue,15,pc11,0.03159540065144377,IPS
cue,15,pc12,-0.042253232778553515,IPS
cue,15,pc13,-0.012294694618564556,IPS
cue,15,pc14,0.00788463386574418,IPS
cue,15,pc15,0.006440906502935918,IPS
cue,15,pc16,-0.013838571514910084,IPS
cue,15,pc17,0.003590413375104302,IPS
cue,15,pc18,-0.03825676072441216,IPS
cue,15,pc19,-0.00888701122705396,IPS
cue,15,pc22,0.03743452700520021,IPS
cue,15,pc23,-0.024801131413935057,IPS
cue,15,pc24,-0.001389891753679812,IPS
cue,16,pc07,-0.026121668593930565,IPS
cue,16,pc08,-0.0003492693808333097,IPS
cue,16,pc10,0.01535475851378101,IPS
cue,16,pc11,0.024931103099955765,IPS
cue,16,pc12,-0.04189929492808228,IPS
cue,16,pc13,-0.020759130944652045,IPS
cue,16,pc14,0.016004512005935858,IPS
cue,16,pc15,0.020626447783202884,IPS
cue,16,pc16,-0.024589306399361598,IPS
cue,16,pc17,0.0008484843359152757,IPS
cue,16,pc18,-0.03539479019144526,IPS
cue,16,pc19,-0.01698223760894917,IPS
cue,16,pc22,0.029306763807302537,IPS
cue,16,pc23,-0.022735163424025005,IPS
cue,16,pc24,-0.00937936303600982,IPS
cue,17,pc07,-0.025895657271935386,IPS
cue,17,pc08,-0.0104811213700973,IPS
cue,17,pc10,0.02450493701782336,IPS
cue,17,pc11,0.01780257518506552,IPS
cue,17,pc12,-0.039589391326428414,IPS
cue,17,pc13,-0.03739545380339655,IPS
cue,17,pc14,0.025827300027178562,IPS
cue,17,pc15,0.02796993015717586,IPS
cue,17,pc16,-0.026435320035829005,IPS
cue,17,pc17,-0.00591917445721227,IPS
cue,17,pc18,-0.036362327985622424,IPS
cue,17,pc19,-0.031246758989192353,IPS
cue,17,pc22,0.03186700517980127,IPS
cue,17,pc23,-0.015377691975286486,IPS
cue,17,pc24,-0.017293378635801077,IPS
cue,18,pc07,-0.014663525475503836,IPS
cue,18,pc08,-0.026370131341803816,IPS
cue,18,pc10,0.03240402532374903,IPS
cue,18,pc11,0.017805338657344384,IPS
cue,18,pc12,-0.03971009418286354,IPS
cue,18,pc13,-0.05273558072241323,IPS
cue,18,pc14,0.03716070843249744,IPS
cue,18,pc15,0.01953163798484292,IPS
cue,18,pc16,-0.013380628745087383,IPS
cue,18,pc17,-0.017097188259160224,IPS
cue,18,pc18,-0.05104017280111264,IPS
cue,18,pc19,-0.043577498564754714,IPS
cue,18,pc22,0.043194966548792096,IPS
cue,18,pc23,-0.011434107941137778,IPS
cue,18,pc24,-0.020815504995887343,IPS
cue,19,pc07,0.00242307037608459,IPS
cue,19,pc08,-0.03141858373265333,IPS
cue,19,pc10,0.034906272106244474,IPS
cue,19,pc11,0.022288711226759395,IPS
cue,19,pc12,-0.03594544045922112,IPS
cue,19,pc13,-0.05356166107493185,IPS
cue,19,pc14,0.04446323145800926,IPS
cue,19,pc15,0.01104147488719303,IPS
cue,19,pc16,0.004850453582600627,IPS
cue,19,pc17,-0.027845131272279586,IPS
cue,19,pc18,-0.05829553799345226,IPS
cue,19,pc19,-0.04678754040181107,IPS
cue,19,pc22,0.05196748867385443,IPS
cue,19,pc23,-0.012036737494401591,IPS
cue,19,pc24,-0.020169133654799363,IPS
cue,20,pc07,0.012754750750120811,IPS
cue,20,pc08,-0.017291950142169117,IPS
cue,20,pc10,0.028434999854725765,IPS
cue,20,pc11,0.024949791049333547,IPS
cue,20,pc12,-0.023220659191989963,IPS
cue,20,pc13,-0.040108269912114705,IPS
cue,20,pc14,0.047644817512329185,IPS
cue,20,pc15,0.014739944858569371,IPS
cue,20,pc16,0.01994076810493034,IPS
cue,20,pc17,-0.025478551136600035,IPS
cue,20,pc18,-0.05003570611485142,IPS
cue,20,pc19,-0.030334046578184733,IPS
cue,20,pc22,0.06905131172658044,IPS
cue,20,pc23,-0.009695246447691621,IPS
cue,20,pc24,-0.018114846920561676,IPS
cue,21,pc07,0.01479032154141964,IPS
cue,21,pc08,0.0026485220830288654,IPS
cue,21,pc10,0.015869466754741615,IPS
cue,21,pc11,0.025785224497345403,IPS
cue,21,pc12,-0.011235890308264555,IPS
cue,21,pc13,-0.03282248185778498,IPS
cue,21,pc14,0.047286882722117535,IPS
cue,21,pc15,0.0177689668739738,IPS
cue,21,pc16,0.022137575355219728,IPS
cue,21,pc17,-0.01489856348522533,IPS
cue,21,pc18,-0.026470819084246026,IPS
cue,21,pc19,-0.015948844595717653,IPS
cue,21,pc22,0.07665008146630814,IPS
cue,21,pc23,-0.006816194731835554,IPS
cue,21,pc24,-0.01927838269266874,IPS
cue,22,pc07,0.00545672045520171,IPS
cue,22,pc08,0.016480959911191063,IPS
cue,22,pc10,0.0043199929576758014,IPS
cue,22,pc11,0.03093275298805934,IPS
cue,22,pc12,-0.0038600509354609364,IPS
cue,22,pc13,-0.027158851759794107,IPS
cue,22,pc14,0.03703107010838691,IPS
cue,22,pc15,0.012964357992876463,IPS
cue,22,pc16,0.018459397518465297,IPS
cue,22,pc17,-0.009681507181940845,IPS
cue,22,pc18,-0.0008491789240556245,IPS
cue,22,pc19,-0.005282342440823734,IPS
cue,22,pc22,0.06304185599224685,IPS
cue,22,pc23,0.0012642589289815643,IPS
cue,22,pc24,-0.016654232907443174,IPS
stim,-1,pc07,-0.023031927402689042,IPS
stim,-1,pc08,-0.04792602316944475,IPS
stim,-1,pc10,-0.01122366079302622,IPS
stim,-1,pc11,-0.007711086314143344,IPS
stim,-1,pc12,0.012179562935161462,IPS
stim,-1,pc13,-0.007064724731109171,IPS
stim,-1,pc14,-0.02434109801323925,IPS
stim,-1,pc15,-0.018646487651034358,IPS
stim,-1,pc16,0.01438336325785699,IPS
stim,-1,pc17,-0.02318018054528547,IPS
stim,-1,pc18,-0.016969469719074117,IPS
stim,-1,pc19,0.05499420381560536,IPS
stim,-1,pc22,-0.030667979790257576,IPS
stim,-1,pc23,0.017734968587653097,IPS
stim,-1,pc24,-0.02982393690008564,IPS
stim,0,pc07,-0.03932660059451357,IPS
stim,0,pc08,-0.06445400486102051,IPS
stim,0,pc10,-0.012548225937496146,IPS
stim,0,pc11,-0.03440718642020902,IPS
stim,0,pc12,-0.008576036352826489,IPS
stim,0,pc13,-0.048868504750808034,IPS
stim,0,pc14,-0.051227710195527146,IPS
stim,0,pc15,-0.023319154880687757,IPS
stim,0,pc16,0.004081356099759839,IPS
stim,0,pc17,-0.034339732083705485,IPS
stim,0,pc18,-0.018369277027101595,IPS
stim,0,pc19,0.05261854717979522,IPS
stim,0,pc22,-0.04463392177906427,IPS
stim,0,pc23,0.003357754877841592,IPS
stim,0,pc24,-0.042466603073681046,IPS
stim,1,pc07,-0.03573521390376175,IPS
stim,1,pc08,-0.07440178759887771,IPS
stim,1,pc10,-0.0181787327299459,IPS
stim,1,pc11,-0.042086617437411905,IPS
stim,1,pc12,-0.06146035442779692,IPS
stim,1,pc13,-0.0821743580404362,IPS
stim,1,pc14,-0.06390663738724764,IPS
stim,1,pc15,-0.037325933617312554,IPS
stim,1,pc16,-0.023882622303817123,IPS
stim,1,pc17,-0.04953153183583757,IPS
stim,1,pc18,-0.01276496381259103,IPS
stim,1,pc19,0.029822198264572275,IPS
stim,1,pc22,-0.059354144857160354,IPS
stim,1,pc23,0.010624696534017713,IPS
stim,1,pc24,-0.06425645308785233,IPS
stim,2,pc07,0.009641529917673615,IPS
stim,2,pc08,-0.03515339135434105,IPS
stim,2,pc10,-0.024109608195169763,IPS
stim,2,pc11,0.00879137477466127,IPS
stim,2,pc12,-0.11056526278993103,IPS
stim,2,pc13,-0.028108730398112576,IPS
stim,2,pc14,-0.017499044429169327,IPS
stim,2,pc15,-0.030780607604484266,IPS
stim,2,pc16,-0.03487418342155651,IPS
stim,2,pc17,-0.04996401864044228,IPS
stim,2,pc18,0.04062018140789283,IPS
stim,2,pc19,0.011751489182384896,IPS
stim,2,pc22,-0.05908903199449149,IPS
stim,2,pc23,0.07727721014476882,IPS
stim,2,pc24,-0.06291590684661233,IPS
stim,3,pc07,0.08639892293880734,IPS
stim,3,pc08,0.09222078322833237,IPS
stim,3,pc10,-0.023765304437982374,IPS
stim,3,pc11,0.10891557022183283,IPS
stim,3,pc12,-0.08970777077998576,IPS
stim,3,pc13,0.1414580506468875,IPS
stim,3,pc14,0.09271173121256182,IPS
stim,3,pc15,0.027562364835589517,IPS
stim,3,pc16,0.009547930682386413,IPS
stim,3,pc17,-0.006122807348890808,IPS
stim,3,pc18,0.16444598770574653,IPS
stim,3,pc19,0.04583835263371946,IPS
stim,3,pc22,-0.010137985855925619,IPS
stim,3,pc23,0.18558148602229568,IPS
stim,3,pc24,0.008417514284806771,IPS
stim,4,pc07,0.1540578833614983,IPS
stim,4,pc08,0.28729398082329066,IPS
stim,4,pc10,-0.013633059923426984,IPS
stim,4,pc11,0.19646103036729073,IPS
stim,4,pc12,0.02787854651273152,IPS
stim,4,pc13,0.34677467236213416,IPS
stim,4,pc14,0.2081121907731843,IPS
stim,4,pc15,0.13684747243749223,IPS
stim,4,pc16,0.09330925823090497,IPS
stim,4,pc17,0.09318136402653873,IPS
stim,4,pc18,0.3072504370479498,IPS
stim,4,pc19,0.14398564898705055,IPS
stim,4,pc22,0.08717517026740601,IPS
stim,4,pc23,0.26128330488097395,IPS
stim,4,pc24,0.13621945979278327,IPS
stim,5,pc07,0.17553169760574422,IPS
stim,5,pc08,0.4760554954973196,IPS
stim,5,pc10,-0.004494904115628855,IPS
stim,5,pc11,0.20935495812822286,IPS
stim,5,pc12,0.19918833823973905,IPS
stim,5,pc13,0.4608963181874029,IPS
stim,5,pc14,0.260057069235558,IPS
stim,5,pc15,0.2391750978338969,IPS
stim,5,pc16,0.1776295107849548,IPS
stim,5,pc17,0.21285483643324216,IPS
stim,5,pc18,0.3814951028968324,IPS
stim,5,pc19,0.2538713082970995,IPS
stim,5,pc22,0.19421500115258178,IPS
stim,5,pc23,0.2481380094484526,IPS
stim,5,pc24,0.25262726434119565,IPS
stim,6,pc07,0.14309337175732428,IPS
stim,6,pc08,0.564984721447817,IPS
stim,6,pc10,0.00304579977976031,IPS
stim,6,pc11,0.14343611999711478,IPS
stim,6,pc12,0.3404799181376335,IPS
stim,6,pc13,0.4058400570284753,IPS
stim,6,pc14,0.2214928832781149,IPS
stim,6,pc15,0.27095581007312075,IPS
stim,6,pc16,0.2180611944686605,IPS
stim,6,pc17,0.2980090420334642,IPS
stim,6,pc18,0.3459180743677762,IPS
stim,6,pc19,0.2969602328970269,IPS
stim,6,pc22,0.2627711014880295,IPS
stim,6,pc23,0.1577999264723485,IPS
stim,6,pc24,0.2918843187759472,IPS
stim,7,pc07,0.07434275284325631,IPS
stim,7,pc08,0.49478686519652515,IPS
stim,7,pc10,0.00875452390417583,IPS
stim,7,pc11,0.0457436269452559,IPS
stim,7,pc12,0.3904657337602938,IPS
stim,7,pc13,0.2204485245917083,IPS
stim,7,pc14,0.11917686232188353,IPS
stim,7,pc15,0.21447957006563784,IPS
stim,7,pc16,0.19878964295818027,IPS
stim,7,pc17,0.31281103367481344,IPS
stim,7,pc18,0.23823081561970824,IPS
stim,7,pc19,0.24564175970486818,IPS
stim,7,pc22,0.25404232123732734,IPS
stim,7,pc23,0.05017267832526649,IPS
stim,7,pc24,0.24074707368595316,IPS
stim,8,pc07,0.005100650017667192,IPS
stim,8,pc08,0.29463915741957925,IPS
stim,8,pc10,0.010618458711396345,IPS
stim,8,pc11,-0.03740660541619639,IPS
stim,8,pc12,0.3371432975535009,IPS
stim,8,pc13,0.017534785968020418,IPS
stim,8,pc14,0.006805135398057374,IPS
stim,8,pc15,0.11214720456068988,IPS
stim,8,pc16,0.13317559373001908,IPS
stim,8,pc17,0.2632074879917297,IPS
stim,8,pc18,0.12158053258775027,IPS
stim,8,pc19,0.13629073696606775,IPS
stim,8,pc22,0.16967329735082284,IPS
stim,8,pc23,-0.027577479840851016,IPS
stim,8,pc24,0.13099104705114628,IPS
stim,9,pc07,-0.03558699711254961,IPS
stim,9,pc08,0.05789176388044599,IPS
stim,9,pc10,0.0038139154100972268,IPS
stim,9,pc11,-0.08261339620295605,IPS
stim,9,pc12,0.2217161387295466,IPS
stim,9,pc13,-0.11424198196692861,IPS
stim,9,pc14,-0.07484280679588867,IPS
stim,9,pc15,0.009017404010940632,IPS
stim,9,pc16,0.05889654529699846,IPS
stim,9,pc17,0.17022688634384864,IPS
stim,9,pc18,0.02905296162800497,IPS
stim,9,pc19,0.03100644677764792,IPS
stim,9,pc22,0.045418531372865945,IPS
stim,9,pc23,-0.062335021025614945,IPS
stim,9,pc24,0.013245334568509922,IPS
stim,10,pc07,-0.04791497301575217,IPS
stim,10,pc08,-0.13304099332690772,IPS
stim,10,pc10,-0.002792210970596434,IPS
stim,10,pc11,-0.08768768051883064,IPS
stim,10,pc12,0.0892314787637574,IPS
stim,10,pc13,-0.1526524615800009,IPS
stim,10,pc14,-0.11476191754372883,IPS
stim,10,pc15,-0.07543338895246832,IPS
stim,10,pc16,0.0016484911058310837,IPS
stim,10,pc17,0.06519750994210458,IPS
stim,10,pc18,-0.03237963821667153,IPS
stim,10,pc19,-0.04170230963173169,IPS
stim,10,pc22,-0.07278047667796332,IPS
stim,10,pc23,-0.06697001922473146,IPS
stim,10,pc24,-0.07450261004425901,IPS
stim,11,pc07,-0.05146947245144211,IPS
stim,11,pc08,-0.23847376427729802,IPS
stim,11,pc10,-0.004936866948692732,IPS
stim,11,pc11,-0.07341681727156192,IPS
stim,11,pc12,-0.023273732815168393,IPS
stim,11,pc13,-0.12854654312980907,IPS
stim,11,pc14,-0.12069493075326554,IPS
stim,11,pc15,-0.13479542274329545,IPS
stim,11,pc16,-0.030991180776374645,IPS
stim,11,pc17,-0.028024622892159692,IPS
stim,11,pc18,-0.07224122557395726,IPS
stim,11,pc19,-0.07808028429644659,IPS
stim,11,pc22,-0.15070934253892648,IPS
stim,11,pc23,-0.056628447707374276,IPS
stim,11,pc24,-0.11257541212954188,IPS
stim,12,pc07,-0.05291148314342933,IPS
stim,12,pc08,-0.255485859579822,IPS
stim,12,pc10,-0.0035437434601162457,IPS
stim,12,pc11,-0.056376647171985456,IPS
stim,12,pc12,-0.0913009509383821,IPS
stim,12,pc13,-0.09003605154434102,IPS
stim,12,pc14,-0.11049636909027594,IPS
stim,12,pc15,-0.15069342830509175,IPS
stim,12,pc16,-0.040385242518183415,IPS
stim,12,pc17,-0.09251084867817108,IPS
stim,12,pc18,-0.09778899569378516,IPS
stim,12,pc19,-0.087232413845716,IPS
stim,12,pc22,-0.17850970186222972,IPS
stim,12,pc23,-0.052295304632903855,IPS
stim,12,pc24,-0.1009841752491652,IPS
stim,13,pc07,-0.055263680727688454,IPS
stim,13,pc08,-0.22435132305179661,IPS
stim,13,pc10,-0.004121126251032216,IPS
stim,13,pc11,-0.052655737335652965,IPS
stim,13,pc12,-0.11655171679968582,IPS
stim,13,pc13,-0.07475986714921498,IPS
stim,13,pc14,-0.09497070465818566,IPS
stim,13,pc15,-0.13317066764633706,IPS
stim,13,pc16,-0.030026322192035354,IPS
stim,13,pc17,-0.12394969319950247,IPS
stim,13,pc18,-0.1193834554822334,IPS
stim,13,pc19,-0.07389234878419482,IPS
stim,13,pc22,-0.15783418699424528,IPS
stim,13,pc23,-0.05630633797500509,IPS
stim,13,pc24,-0.06863747355144839,IPS
stim,14,pc07,-0.05241875153423288,IPS
stim,14,pc08,-0.1693116811584288,IPS
stim,14,pc10,-0.002971346329709275,IPS
stim,14,pc11,-0.05287452995014558,IPS
stim,14,pc12,-0.11004078782827861,IPS
stim,14,pc13,-0.06399040717230317,IPS
stim,14,pc14,-0.08088293195048543,IPS
stim,14,pc15,-0.098844633553476,IPS
stim,14,pc16,-0.015139838482128642,IPS
stim,14,pc17,-0.12844753006226578,IPS
stim,14,pc18,-0.1302665982999402,IPS
stim,14,pc19,-0.05228772387241968,IPS
stim,14,pc22,-0.11446883040389019,IPS
stim,14,pc23,-0.06829733671582325,IPS
stim,14,pc24,-0.033713389014919964,IPS
stim,15,pc07,-0.053078664772312115,IPS
stim,15,pc08,-0.1107423217960854,IPS
stim,15,pc10,-0.0013643985695070441,IPS
stim,15,pc11,-0.055461856933139514,IPS
stim,15,pc12,-0.09073518152815087,IPS
stim,15,pc13,-0.056031053491752816,IPS
stim,15,pc14,-0.07056153785112905,IPS
stim,15,pc15,-0.06872022524671666,IPS
stim,15,pc16,-0.009383129191141867,IPS
stim,15,pc17,-0.11257759694215608,IPS
stim,15,pc18,-0.1348284033826228,IPS
stim,15,pc19,-0.028809304808149284,IPS
stim,15,pc22,-0.07211219404714059,IPS
stim,15,pc23,-0.08069796317136141,IPS
stim,15,pc24,-0.010971463220285919,IPS
stim,16,pc07,-0.05771506687824353,IPS
stim,16,pc08,-0.061356030524623795,IPS
stim,16,pc10,2.3542427350966774e-05,IPS
stim,16,pc11,-0.06499816929169677,IPS
stim,16,pc12,-0.0710224022161792,IPS
stim,16,pc13,-0.04743316838547668,IPS
stim,16,pc14,-0.06413784204038685,IPS
stim,16,pc15,-0.039950784210753945,IPS
stim,16,pc16,-0.02189715782694126,IPS
stim,16,pc17,-0.09302431094768396,IPS
stim,16,pc18,-0.1316406908223246,IPS
stim,16,pc19,-0.013566317631623569,IPS
stim,16,pc22,-0.04958703583382663,IPS
stim,16,pc23,-0.08994336333613424,IPS
stim,16,pc24,-0.0028562938711932124,IPS
stim,17,pc07,-0.07130038539775425,IPS
stim,17,pc08,-0.03802057894055409,IPS
stim,17,pc10,-0.0024623714880041194,IPS
stim,17,pc11,-0.07729240018861655,IPS
stim,17,pc12,-0.05351406774709848,IPS
stim,17,pc13,-0.044581900875866276,IPS
stim,17,pc14,-0.05668206080436688,IPS
stim,17,pc15,-0.0147463892981466,IPS
stim,17,pc16,-0.043812021381865976,IPS
stim,17,pc17,-0.0762871207961544,IPS
stim,17,pc18,-0.12157375579015431,IPS
stim,17,pc19,-0.01684651662698906,IPS
stim,17,pc22,-0.04196048885603955,IPS
stim,17,pc23,-0.08851175012251916,IPS
stim,17,pc24,-0.008264625261105267,IPS
stim,18,pc07,-0.07556997594766661,IPS
stim,18,pc08,-0.04665904616384245,IPS
stim,18,pc10,-0.004966281438355688,IPS
stim,18,pc11,-0.08662295949181498,IPS
stim,18,pc12,-0.04714814582752397,IPS
stim,18,pc13,-0.04881219994657772,IPS
stim,18,pc14,-0.04055685461569203,IPS
stim,18,pc15,-0.007028560910065028,IPS
stim,18,pc16,-0.06052620171243202,IPS
stim,18,pc17,-0.06440819472323361,IPS
stim,18,pc18,-0.1035130961596594,IPS
stim,18,pc19,-0.0379702032642063,IPS
stim,18,pc22,-0.04613439017524598,IPS
stim,18,pc23,-0.08103301873331403,IPS
stim,18,pc24,-0.017551581538028216,IPS
stim,19,pc07,-0.06936114311413805,IPS
stim,19,pc08,-0.0706089663768244,IPS
stim,19,pc10,-0.007284142758919872,IPS
stim,19,pc11,-0.08476328061495306,IPS
stim,19,pc12,-0.05246354690890446,IPS
stim,19,pc13,-0.05960418641084422,IPS
stim,19,pc14,-0.02311745001163317,IPS
stim,19,pc15,-0.01871285078310444,IPS
stim,19,pc16,-0.06375699721403735,IPS
stim,19,pc17,-0.0553861460362744,IPS
stim,19,pc18,-0.093199581876824,IPS
stim,19,pc19,-0.06430262433284031,IPS
stim,19,pc22,-0.05243565971275972,IPS
stim,19,pc23,-0.06821606750949027,IPS
stim,19,pc24,-0.02207104507050906,IPS
stim,20,pc07,-0.06269682887900649,IPS
stim,20,pc08,-0.0928613563762404,IPS
stim,20,pc10,-0.008653636421747333,IPS
stim,20,pc11,-0.06840881049747227,IPS
stim,20,pc12,-0.06108635072499362,IPS
stim,20,pc13,-0.06093520399299858,IPS
stim,20,pc14,-0.007033764585038085,IPS
stim,20,pc15,-0.031233525963285855,IPS
stim,20,pc16,-0.050951208923927904,IPS
stim,20,pc17,-0.0494382223206737,IPS
stim,20,pc18,-0.08919019862645447,IPS
stim,20,pc19,-0.08023467047753977,IPS
stim,20,pc22,-0.05230065138488998,IPS
stim,20,pc23,-0.053159043516847304,IPS
stim,20,pc24,-0.022807228831278465,IPS
stim,21,pc07,-0.04568026017575058,IPS
stim,21,pc08,-0.09467170705135658,IPS
stim,21,pc10,-0.011894922159307127,IPS
stim,21,pc11,-0.036510088651056066,IPS
stim,21,pc12,-0.06342635225534113,IPS
stim,21,pc13,-0.057499970916580184,IPS
stim,21,pc14,0.002107663490956033,IPS
stim,21,pc15,-0.029620321812231006,IPS
stim,21,pc16,-0.029960291684416523,IPS
stim,21,pc17,-0.04104742065118786,IPS
stim,21,pc18,-0.06878956175614212,IPS
stim,21,pc19,-0.077078163525099,IPS
stim,21,pc22,-0.03621742702932007,IPS
stim,21,pc23,-0.03101212054506613,IPS
stim,21,pc24,-0.024874351273059092,IPS
stim,22,pc07,-0.01643924295415658,IPS
stim,22,pc08,-0.07841772643313663,IPS
stim,22,pc10,-0.021341047567240777,IPS
stim,22,pc11,0.0012144463985416117,IPS
stim,22,pc12,-0.05767580285321146,IPS
stim,22,pc13,-0.04849788534658532,IPS
stim,22,pc14,0.006329435785410749,IPS
stim,22,pc15,-0.021400602585108185,IPS
stim,22,pc16,-0.015527511276126667,IPS
stim,22,pc17,-0.029020230100395557,IPS
stim,22,pc18,-0.03626497314161588,IPS
stim,22,pc19,-0.06451591783984523,IPS
stim,22,pc22,-0.01896291546058673,IPS
stim,22,pc23,-0.018459169787876664,IPS
stim,22,pc24,-0.026642201374699276,IPS
error,-1,pc07,-0.003746607088146699,IPS
error,-1,pc08,-0.017736375144481918,IPS
error,-1,pc10,-0.007646100576395409,IPS
error,-1,pc11,-0.03343085294654255,IPS
error,-1,pc12,0.039901713714267664,IPS
error,-1,pc13,-0.12003252917483553,IPS
error,-1,pc14,-0.028220599379038667,IPS
error,-1,pc15,0.03831064079917221,IPS
error,-1,pc16,0.0515107391305527,IPS
error,-1,pc17,-0.08301242908209301,IPS
error,-1,pc18,-0.08643415692523196,IPS
error,-1,pc19,-0.03858459191247236,IPS
error,-1,pc22,-0.05867864918541564,IPS
error,-1,pc23,-0.027135037446485835,IPS
error,-1,pc24,0.020049785981821423,IPS
error,0,pc07,-0.013846145022010568,IPS
error,0,pc08,-0.053646377030449915,IPS
error,0,pc10,-0.00903949726062327,IPS
error,0,pc11,-0.02226692911079533,IPS
error,0,pc12,0.04259368496772055,IPS
error,0,pc13,-0.11067625757676394,IPS
error,0,pc14,-0.046726244420344884,IPS
error,0,pc15,0.0410352315156189,IPS
error,0,pc16,0.04755501065434778,IPS
error,0,pc17,-0.11892669957988751,IPS
error,0,pc18,-0.10574882213820826,IPS
error,0,pc19,-0.038805329346038295,IPS
error,0,pc22,-0.0844418281207071,IPS
error,0,pc23,-0.033889411472220875,IPS
error,0,pc24,0.01623738972224001,IPS
error,1,pc07,-0.022961548060330142,IPS
error,1,pc08,-0.08922550469711105,IPS
error,1,pc10,-0.011793625591772307,IPS
error,1,pc11,-0.024616418558007613,IPS
error,1,pc12,0.020793295102994193,IPS
error,1,pc13,-0.07736920558428716,IPS
error,1,pc14,-0.08237811341625367,IPS
error,1,pc15,0.012840606517373562,IPS
error,1,pc16,0.03739982529199104,IPS
error,1,pc17,-0.15344516533439878,IPS
error,1,pc18,-0.11638412951648587,IPS
error,1,pc19,-0.025215656280992142,IPS
error,1,pc22,-0.09698176538981332,IPS
error,1,pc23,-0.04277903795935488,IPS
error,1,pc24,0.021628864250757288,IPS
error,2,pc07,0.003295129958335568,IPS
error,2,pc08,-0.08030921874228156,IPS
error,2,pc10,-0.010950813721353059,IPS
error,2,pc11,-0.016449916950504396,IPS
error,2,pc12,-0.022192339321011355,IPS
error,2,pc13,-0.005987297038551626,IPS
error,2,pc14,-0.0994116623068616,IPS
error,2,pc15,-0.01267410022846974,IPS
error,2,pc16,0.013342433613333003,IPS
error,2,pc17,-0.15849211061019952,IPS
error,2,pc18,-0.08919765389685233,IPS
error,2,pc19,-0.012913305511574671,IPS
error,2,pc22,-0.09849809575962926,IPS
error,2,pc23,-0.010929259912261347,IPS
error,2,pc24,0.04932515693412419,IPS
error,3,pc07,0.0724785340397214,IPS
error,3,pc08,0.01130088466869929,IPS
error,3,pc10,-0.008268419543353292,IPS
error,3,pc11,0.04286310201797908,IPS
error,3,pc12,-0.05813221721015213,IPS
